4
73-1 A low input
12,35,3
104.1000, 97.0000, 29.4400, 24.4900,  9.0000, 20.6400, 23.1300, 25.6860, 0.900017,116.6200, 53.9300,0.428889
108.7000, 95.0000, 25.1900, 28.0700, 10.9000, 21.5500, 24.7000, 24.7771, 0.851042,134.4000, 53.2600,0.463763
105.6000, 91.0000, 23.8400, 21.9900, 10.5000, 19.3100, 19.0600, 25.1619, 0.893546,114.0400, 45.8300,0.415885
 97.2000, 91.0000, 17.8000, 23.4800,  8.5000, 22.9600, 19.3900, 26.2381, 0.835501,118.4200, 41.2800,0.469719
 99.3000, 93.0000, 29.6500, 27.8100, 12.1000, 24.3200, 23.8900, 25.7133, 0.847752,134.7800, 57.4600,0.415767
109.5000, 91.0000, 28.0200, 25.6450, 10.3000, 23.6400, 21.6400, 25.9568, 0.842022,126.6000, 53.6650,0.403242
105.8000, 92.0000, 22.1500, 24.0300,  8.4000, 21.3900, 21.8900, 22.3821, 0.821416,152.2980, 46.1800,0.474015
 93.6000, 91.0000, 24.9500, 30.5000, 12.9000, 21.3900, 24.7700, 19.4263, 0.772751,154.2800, 55.4500,0.446709
102.5000, 89.0000, 26.6500, 35.5000, 12.6000, 20.9500, 31.8800, 22.7170, 0.900275,138.1800, 62.1500,0.512953
 96.8000, 93.0000, 23.2900, 24.5600,  9.8000, 17.9900, 20.8000, 21.7252, 0.836831,119.1400, 47.8500,0.434692
102.2000, 93.0000, 23.9200, 24.8900,  9.2000, 18.2000, 21.0400, 22.7831, 0.856023,119.8800, 48.8100,0.431059
 98.4000, 92.0000, 25.0700, 25.7100, 10.3000, 18.1000, 22.0700, 21.6961, 0.868635,132.7600, 50.7800,0.434620
 95.8000, 94.0000, 25.1200, 27.4100, 11.7000, 19.2100, 23.1200, 21.0700, 0.846432,121.9000, 52.5300,0.440129
 95.9000, 92.0000, 25.3600, 22.8700, 10.6000, 20.2500, 20.3400, 21.7219, 0.834741,120.7800, 48.2300,0.421729
112.3000, 94.0000, 27.8300, 25.1400, 11.1500, 19.7300, 21.7300, 21.3922, 0.840613,121.3400, 52.9700,0.410232
 87.5000, 92.0000, 17.7000, 26.4200, 13.4500, 19.7500, 21.3850, 26.0915, 0.912596, 93.3600, 44.1200,0.484701
 95.2000, 91.0000, 18.5700, 24.8100, 13.6000, 20.0000, 20.2300, 25.9563, 0.886231, 96.1600, 43.3800,0.466344
 91.9000, 87.0000, 21.0300, 28.0300, 13.3000, 19.5000, 22.5400, 26.2268, 0.940592, 90.5600, 49.0600,0.459437
 94.5000, 91.0000, 18.0500, 23.9400, 10.4000, 19.0000, 23.2400, 23.0735, 0.919088, 99.1200, 41.9900,0.553465
102.2000, 88.0000, 21.5800, 31.5500, 13.5000, 19.1000, 28.9000, 23.6454, 0.948436,114.4200, 53.1300,0.543949
 97.5000, 87.0000, 21.0500, 30.0700, 12.6000, 19.3000, 27.5700, 25.2022, 0.936690,118.7800, 51.1200,0.539319
103.0000, 92.0000, 19.3000, 19.8400,  8.8000, 21.7000, 15.8800, 23.9075, 0.799775, 88.7000, 39.1400,0.405723
104.9000, 90.0000, 22.5600, 24.8900, 10.3000, 20.4000, 22.1800, 24.6112, 0.864912,102.6000, 47.4500,0.467439
104.1000, 92.0000, 18.0100, 24.6000,  9.5000, 20.7100, 22.5200, 25.1605, 0.837243, 81.8400, 42.6100,0.528514
 94.3000, 89.0000, 17.7600, 24.8700, 15.3000, 18.2100, 21.2800, 25.2192, 0.823251, 80.3400, 42.6300,0.499179
106.2000, 86.0000, 20.4500, 28.0800, 14.8000, 17.7000, 23.2100, 24.8943, 0.898748, 89.4800, 48.5300,0.478261
104.1000, 89.0000, 25.7700, 27.9000, 16.6000, 18.4000, 21.0900, 21.9191, 0.861897,100.3600, 53.6700,0.392957
102.3000, 92.0000, 25.6600, 32.6000, 15.0000, 22.6000, 25.4800, 24.4496, 0.928148,121.3600, 58.2600,0.437350
 98.5000, 92.0000, 14.8500, 24.9950, 11.9000, 21.8850, 19.1550, 24.3910, 0.850720,113.8800, 39.8450,0.480738
 93.5000, 91.0000, 17.7000, 17.3900,  8.8000, 21.1700, 12.8300, 24.3097, 0.762406,106.4000, 35.0900,0.365631
100.0000, 90.0000, 19.5600, 25.9900,  8.3000, 19.4200, 20.6800, 24.1773, 0.958789,124.2400, 45.5500,0.454007
 96.7000, 92.0000, 21.3100, 23.5700,  9.4000, 18.0600, 20.3000, 22.7582, 0.901930,114.0000, 44.8800,0.452317
 94.5000, 91.0000, 24.2900, 25.1000, 10.8800, 14.8000, 21.8900, 26.7489, 0.936026, 79.7200, 49.3900,0.443207
102.5000, 96.0000, 18.1300, 26.6400, 11.8000, 21.4600, 25.1600, 21.4969, 0.881922,109.0800, 44.7700,0.561983
107.1000, 92.0000, 18.9100, 22.4100,  9.9000, 22.9200, 19.0000, 24.9541, 0.845125,103.1800, 41.3200,0.459826
108.9000, 92.0000, 17.3300, 24.0000, 10.3000, 21.3100, 19.5700, 25.3423, 0.775233,107.4000, 41.3300,0.473506
127.9000, 90.0000, 21.7700, 24.8000,  8.0000, 23.2200, 23.2900, 31.4076, 0.835856,111.0000, 46.5700,0.500107
125.8000, 88.0000, 22.0900, 12.2900,  8.0000, 24.1000,  8.7000, 24.7322, 0.577832,106.6400, 34.3800,0.253054
118.8000, 88.0000, 21.6200, 15.1600,  8.3000, 21.7000,  9.9600, 25.5791, 0.610576, 97.5800, 36.7800,0.270799
 90.4000, 96.0000, 27.2600, 28.5350, 13.8500, 19.7900, 24.6350, 26.1988, 0.816272, 94.2700, 55.7950,0.441527
 87.8000, 94.0000, 18.4200, 23.6500, 11.7000, 20.0800, 18.6600, 26.9145, 0.762575, 93.8400, 42.0700,0.443546
 86.7000, 92.0000, 22.1600, 33.4200, 16.0000, 19.5000, 30.6100, 25.5769, 0.869483, 94.7000, 55.5800,0.550738
 93.3000, 77.0000, 17.9100, 23.7300, 15.6000, 17.1200, 22.6300, 25.3706, 0.892818, 92.1800, 41.6400,0.543468
 90.0000, 71.0000, 16.6100, 18.4200, 12.3000, 16.8800, 16.2800, 24.7403, 0.827789, 88.3800, 35.0300,0.464745
 95.1000, 70.0000, 16.1100, 19.2300, 10.5000, 18.2000, 17.1800, 27.6319, 0.852131, 84.9400, 35.3400,0.486135
 82.0000, 78.0000, 17.7200, 24.6000, 18.7000, 15.6300, 19.6700, 25.6718, 0.902710, 77.5000, 42.3200,0.464792
 82.2000, 79.0000, 16.6400, 27.1900, 10.3000, 22.4000, 21.5700, 22.1427, 0.901656,114.7000, 43.8300,0.492129
 81.3000, 77.0000, 15.5200, 22.9000, 14.7000, 16.9700, 21.0900, 26.1510, 0.757021,100.4200, 38.4200,0.548933
 93.4000, 79.0000, 19.1700, 27.6000, 16.7000, 16.1500, 27.8900, 26.6000, 0.890747, 71.7600, 46.7700,0.596322
 93.6000, 79.0000, 19.2000, 27.6100, 16.8000, 15.9100, 26.6600, 27.3000, 0.890185, 70.3000, 46.8100,0.569536
 94.4000, 79.0000, 18.4700, 25.5400, 17.9000, 15.5600, 23.7100, 26.7059, 0.862306, 66.9600, 44.0100,0.538741
103.7000, 92.0000, 15.8400, 20.6800,  7.9000, 19.5300, 19.3600, 27.4266, 0.865013, 98.3800, 36.5200,0.530120
 95.8000, 95.0000, 17.8900, 20.8500,  7.9000, 19.3200, 21.8500, 27.9990, 0.857685, 94.8600, 38.7400,0.564017
